country_code,country,media_type,tmdb_id,title,original_title,original_language,release_date,genre_ids,genres,popularity,vote_average,vote_count,overview,poster_path,only_abroad
FR,프랑스,movie,4935,하울의 움직이는 성,ハウルの動く城,ja,2004-09-09,"14,16,12","판타지, 애니메이션, 모험",25.0018,8.388,11267,"19세기 말 마법과 과학이 공존하고 있는 세계 앵거리. 소피는 돌아가신 아버지의 모자상점에서 쉴틈없이 일하는 18살 소녀이다. 어느 날 오랫만에 마을로 나간 소피는 우연히 하울을 만나게 된다. 하울은 왕실 마법사로서 핸섬하지만 조금 겁이 많은 청년이다. 황무지 마녀는 두 사람의 사이를 오해, 주문을 걸어 소피를 90살의 늙은 할머니로 만들어 버린다. 가족을 걱정한 소피는 집을 나오게 되고 황무지를 헤매다가 하울이 사는 성에서 가정부로 낯선 생활을 시작한다. 4개의 다리로 걷는 기괴한 움직이는 성 안에서 하울과 소피의 기묘한 사랑과 모험이 시작되는데...",/xiz6TiSduvR1U3VLfWVlBEdT9fO.jpg,False
FR,프랑스,movie,1740877,Storm on Sesame Street,Storm on Sesame Street,en,2026-08-03,"10751,16","가족, 애니메이션",36.8099,0.0,0,,/w4GrHRGgRQOYG95f2oVLYzGJ4Md.jpg,True
FR,프랑스,movie,333339,레디 플레이어 원,Ready Player One,en,2018-03-28,"12,28,878","모험, 액션, SF",24.3884,7.589,17170,"2045년, 암울한 현실과 달리 가상현실 오아시스에서는 누구든 원하는 캐릭터로 상상하는 모든 걸 할 수 있다. 웨이드 와츠의 유일한 낙은 오아시스에 접속하는 것. 어느 날 오아시스의 창시자인 괴짜 천재 제임스 할리데이는 자신이 가상현실 속에 숨겨둔 3개의 미션에서 우승하는 사람에게 오아시스의 소유권과 막대한 유산을 상속한다는 유언을 남기고, 그가 사랑했던 80년대 대중문화 속에 힌트가 있음을 알린다. 와츠가 첫 번째 수수께끼를 푸는 데 성공하자 이를 저지하기 위해 현실에서 살인도 마다하지 않는 IOI라는 거대 기업이 뛰어드는데...",/j4TIfwFrm8WnckByTnMFEAuIVju.jpg,True
FR,프랑스,movie,615656,메가로돈 2,Meg 2: The Trench,en,2023-08-02,"28,878,27","액션, SF, 공포",23.3687,6.374,4045,"전 세계에서 가장 깊은 마리아나 해구, 역사상 가장 거대하고 무자비한 포식자가 도사리는 그곳에서 강철 다이버 '조나스'(제이슨 스타뎀)가 더 맹렬하게 돌아온 '메가로돈'과 짜릿한 대결을 펼치는 액션 어드벤처",/cbAHK6Vrt0GClMRUxH8TsgC2JqL.jpg,True
FR,프랑스,movie,168259,분노의 질주: 더 세븐,Furious 7,en,2015-04-01,"28,80,53","액션, 범죄, 스릴러",22.7586,7.216,11401,"도미닉과 멤버들은 범죄조직 소탕 후 모든 전과를 사면 받고 평범한 일상으로 돌아간다. 하지만 평화도 잠시, 전작에서 처리한 범죄조직의 리더 오웬 쇼의 형 데카드 쇼가 동생의 복수를 위해 멤버들을 차례로 공격한다. 특수부대 출신 용병 데카드 쇼의 난입으로 한이 갑작스레 사망하게 되고, 도미닉의 집은 순식간에 폭파당한다. 이에 맞서는 정부요원 페티는 도미닉을 돕는 조건으로 납치당한 해커 램지의 구출을 의뢰하고, 도미닉은 멤버들을 다시 모아 숨막히는 반격을 시작한다.",/cuQdgDYANbKA46e4va2fz6fODkc.jpg,False
FR,프랑스,movie,8966,트와일라잇,Twilight,en,2008-11-20,"14,18,10749","판타지, 드라마, 로맨스",22.4548,6.28,14547,"17세의 평범한 고등학생 소녀 ‘벨라’는 집안 사정으로 워싱턴 주 포크스에 있는 아빠의 집으로 이사를 온다. 전학 첫날, ‘벨라’는 냉담하지만 자신을 무장 해제시킬 정도로 잘생긴 ‘에드워드’와 마주치고, 전율과 두려움 넘치는 인생의 전환을 맞이한다. ‘에드워드’와 돌이킬 수 없는 사랑에 빠져든 ‘벨라’. 하지만 ‘에드워드’와 그의 가족이 뱀파이어 일족이라는 사실을 알게 되고, 예기치 못한 운명에 빠져든다.",/ryvt6cLTjHHH7Nnce3Xi5S3I533.jpg,True
FR,프랑스,movie,254128,샌 안드레아스,San Andreas,en,2015-05-27,"28,18,53","액션, 드라마, 스릴러",21.9574,6.249,9117,"샌 안드레아스 단층이 마침내 끊어져 규모 9의 강진이 발생하자 구조헬기 조종사 드웨인 존슨은 사이가 멀어진 아내와 함께 외동딸을 구하기 위해 최악의 상황 속으로 뛰어든다. 세상이 무너지는 마지막 순간, 당신은 어디에서 누구와 함께 할 것인가!",/2ApoIxn6Bmtcj7BSXd8Cuyvd1QY.jpg,True
FR,프랑스,movie,118,찰리와 초콜릿 공장,Charlie and the Chocolate Factory,en,2005-07-13,"12,35,10751,14","모험, 코미디, 가족, 판타지",23.6048,7.038,16264,전 세계 누구에게나 사랑 받는 윌리 웡카 초콜릿 공장. 매일 엄청난 양의 초콜릿을 생산해 세계 각국으로 운반하고 있지만 그 누구도 공장을 드나 드는 사람을 본 적이 없는 비밀의 공간이다. 공장보다 더 신비로운 수수께끼는 공장장인 윌리 웡카라는 인물. 소문에 의하면 웡카는 몇 년 동안 공장 밖으로 나가본 적도 없다고 한다. 어느 날 윌리 웡카가 5개의 웡카 초콜릿에 감춰진 행운의 황금티켓을 찾은 어린이 다섯 명에게 자신의 공장을 공개하고 그 모든 제작과정의 비밀을 보여주겠다는 선언을 한다. 이제 전 세계 어린이들은 황금티켓을 찾기 위한 노력을 시작한다.,/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,True
FR,프랑스,movie,812583,나이브스 아웃: 웨이크 업 데드 맨,Wake Up Dead Man: A Knives Out Mystery,en,2025-11-26,"53,9648,35","스릴러, 미스터리, 코미디",21.6417,7.2,2717,브누아 블랑이 탐정 인생을 통틀어 가장 위험한 사건으로 돌아온다.어두운 과거를 지닌 작은 마을의 성당. 그곳에서 불가사의한 범죄가 발생한다. 그러자 브누아 블랑 탐정이 신실한 젊은 신부와 함께 수사에 나선다.,/qFXkslzkBIihZnwyYal9WnQ9OTe.jpg,True
FR,프랑스,movie,216015,그레이의 50가지 그림자,Fifty Shades of Grey,en,2015-02-11,"18,10749,53","드라마, 로맨스, 스릴러",22.3208,5.865,12484,"순수한 사회 초년생인 여대생 ‘아나스타샤’는 어느 날, 아픈 친구를 대신해 모든 것을 다 가진 매력적인 CEO ‘크리스찬 그레이’의 인터뷰를 맡게 된다. 단숨에 사람을 매료시키는 ‘크리스찬 그레이’의 마력에 ‘아나스타샤’는 순식간에 빠져들고, 그 역시 순수한 아나스타샤를 점점 더 알고 싶어지게 된다.  내 취향은 아주 분명해.  한편, 원하는 것을 모두 들어줄 만큼 완벽한 ‘그레이’의 숨겨진 비밀을 알게 된 ‘아나스타샤’는 거부할 수 없는 본능에 눈을 뜨게 되는데…",/iQaLakvYBzpmdHUB2h6h2aVY5nE.jpg,True
FR,프랑스,movie,829557,365일: 오늘,365 dni: Ten dzień,pl,2022-04-26,"10749,18","로맨스, 드라마",21.6186,5.95,1861,"재결합하여 그 어느 때보다도 열렬한 관계를 이어가는 라우라와 마시모. 하지만 마시모의 가족 관계, 그리고 라우라의 마음을 얻으려는 수수께끼의 남자로 인해 삶이 복잡해진다.",/nzrh7HhednL8gp08zR1rY3OAImC.jpg,True
FR,프랑스,movie,10625,퀸카로 살아남는 법,Mean Girls,en,2004-04-30,"18,35","드라마, 코미디",20.7068,7.227,9572,동물학자인 아버지를 따라 아프리카에서 성장한 케이디는 일리노이즈의 고등 학교로 전학을 오게 된다. 케이디가 전학 온 고등학교에는 레지나라는 퀸카가 그녀의 매력을 주무기로 학교의 여왕으로 군림을 하고 있었다.  레지나는 케이디가 지닌 미모와 지성이 자신이 누리고 있는 교내 '여왕벌'의 위치를 위협할 수 있다고 판단하고 그녀를 감시할 목적으로 케이디에게 접근을 하여 둘은 친구가 된다. 케이디는 수학시간에 만난 남학생 애런 사무엘에게 한눈에 반하여 그와 사귀려는 노력을 하지만 그는 바로 레지나의 헤어진 남자 친구였다. 케이디가 애런에게 관심이 있는 것을 안 레지나는 고의로 그들의 사이를 방해하고 케이디에게 모욕감을 느끼게 한다. 이 일을 계기로 케이디는 레지나를 극도로 미워하게 되고 둘 사이에는 서로상대를 꺽기 위한 숨막히는 권모술수가 동원된 팽팽한 대결이 시작되는데.,/6WcZxeBF5rOrTr7cocljvu3ET77.jpg,True
FR,프랑스,movie,281957,레버넌트: 죽음에서 돌아온 자,The Revenant,en,2015-12-25,"37,18,12","서부, 드라마, 모험",21.9872,7.541,19529,"서부 개척시대 이전인 19세기 아메리카 대륙, 전설적인 모피 사냥꾼인 휴 글래스 는 아들 호크를 데리고 동료들과 함께 사냥하던 중 회색곰에게 습격 당해 사지가 찢긴다. 하지만 돈에 눈이 먼 비정한 동료 존 피츠 제럴드 는 아직 살아 있는 휴를 죽이려 하고, 아들 호크가 이에 저항하자 호크마저 죽인 채 숨이 붙어 있는 휴를 땅에 묻고 떠난다. 눈 앞에서 하나뿐인 아들의 죽음을 목격한 휴는 처절한 복수를 위해 부상 입은 몸으로 배신자 존 피츠제럴드의 뒤를 쫓아 300km가 넘는 광활하고 거친 야생에서 인간의 한계에 도전하는데...",/8LqhLTQHb3fJn4ddZtQva03cKC.jpg,True
FR,프랑스,tv,5920,멘탈리스트,The Mentalist,en,2008-09-23,"80,18,9648","범죄, 드라마, 미스터리",282.3209,8.374,4510,"2008년 9월 CBS에서 방영을 시작한 범죄심리수사물. 예리한 관찰력과 날카로운 추리력을 가진 패트릭 제인은 사람들의 행동을 관찰해서 그 마음을 읽는 능력을 이용하여 돈벌이를 하며 살아가고 있었다. 그러다가 한 방송에서 연쇄살인범 레드존에 대한 언급을 하게 되고, 그로 인해 아내와 딸이 레드존에게 죽임을 당한다. 그 후 제인은 레드존에 대한 정보를 얻기 위해 CBI(캘리포니아 연방수사대)를 찾아가게 되고, 우연히 그들의 수사를 돕게 되면서 수사대의 자문위원이 되고 각종 범죄를 해결하며 레드존을 잡기 위한 정보도 취합해 간다.",/82hq7b8rPG0TFTV4SJk8Zfxj24H.jpg,False
FR,프랑스,tv,2734,로 앤 오더: 성범죄전담반,Law & Order: Special Victims Unit,en,1999-09-20,"80,18,9648","범죄, 드라마, 미스터리",266.8222,7.959,4308,추악한 성범죄를 수사하는 뉴욕 경찰 성범죄전담수사반의 활약을 그린 드라마.,/iofokHZoUB4Qhik4PflvJl8TT6a.jpg,False
FR,프랑스,tv,79744,루키,The Rookie,en,2018-10-16,"80,18,35","범죄, 드라마, 코미디",250.4278,8.547,3440,이혼 후 은행 강도를 당한 일을 계기로 LAPD에 지원한 40세의 최고령 신입을 중심으로 펼쳐지는 이야기,/9wz0GDLxCdKVCRfeBo951WETopv.jpg,False
FR,프랑스,tv,60625,릭 앤 모티,Rick and Morty,en,2013-12-02,"16,35,10765,10759","애니메이션, 코미디, Sci-Fi & Fantasy, Action & Adventure",216.1674,8.681,11237,술에 절어 사는 천재 과학자 릭은 투정이 심한 10대 손자 모티를 데리고 외계와 대체 현실로 아슬아슬한 모험을 떠난다.,/owhkU6KRqdXoUQpjV8uyZGPtX58.jpg,False
FR,프랑스,tv,65334,미라큘러스 레이디버그,"Miraculous, les aventures de Ladybug et Chat Noir",fr,2015-10-19,"10759,16,10762","Action & Adventure, 애니메이션, Kids",217.7688,8.057,4633,"프랑스 파리를 배경으로, 백인 아버지와 중국인 어머니 사이에서 태어난 중국계 프랑스인 소녀, 마리네트 청이 ‘레이디버그’로 변신해 악당으로부터 파리를 지키는 내용이다.",/2StXCVS3mm09HwRBWsee3QCz3TM.jpg,False
FR,프랑스,tv,1396,브레이킹 배드,Breaking Bad,en,2008-01-20,"18,80","드라마, 범죄",191.6317,8.947,18315,2008년 1월 AMC에서 방영을 시작한 범죄 스릴러. Breaking Bad는 막가기를 뜻하는 미국 남부 지방의 속어이다. 한때 노벨화학상까지 바라 볼 정도로 뛰어난 과학자였던 고등학교 화학 교사 월터 화이트는 자신의 50세 생일 날에 폐암 3기 진단을 받는다. 어느 날 동서와 함께 마약 단속 현장을 참관한 그는 현장에서 달아나는 옛 제자 제시를 발견한다. 뇌성마비에 걸린 고등학생 아들과 임신한 아내를 위해 제시에게 동업을 제의한 월터는 자신의 화학지식을 이용해 전례없는 고순도 고품질의 메스암페타민을 제조한다.,/anFx9aTOOYqgS3v7x3R84Kz67ly.jpg,False
FR,프랑스,tv,1408,하우스,House,en,2004-11-16,18,드라마,166.0173,8.566,7764,"2004년 11월 FOX에서 방영을 시작한 미스터리 의학 시리즈. 프린스턴 플레인즈보로 대학병원의 진단의학과 과장인 그레고리 하우스는 환자들을 성심성의껏 돌보는 데는 영 꽝인 의사. 사사건건 병원 원장인 리사 커디와 부딪히는 그는 못된 매너와 그 매너를 더욱 돋보이게 하는 외모로 유명하지만, 또한 창조적인 생각과 결점없는 의학적 본능을 유감없이 발휘하는 최고의 의사이기도 하다. 천재적인 분석능력을 갖춘 전염병 전문의로서 그가 이제 인명을 살리기 위한 흥미롭고 미스터리한 의학의 퍼즐을 풀어간다.",/3Cz7ySOQJmqiuTdrc6CY0r65yDI.jpg,False
FR,프랑스,tv,34307,쉐임리스,Shameless,en,2011-01-09,"18,35","드라마, 코미디",155.5561,8.167,3423,미국 시카고 후미진 마을에서 힘겹게 살고 있는 싱글 대디 프랭크와 총명하고 독립적인 그의 여섯 자녀들의 리얼한 이야기,/9ZTivNsXHQWVq578CIsvsM5zd08.jpg,False
FR,프랑스,tv,94664,무직전생 ~이세계에 갔으면 최선을 다한다~,無職転生 ～異世界行ったら本気だす～,ja,2021-01-11,"10759,16,10765","Action & Adventure, 애니메이션, Sci-Fi & Fantasy",149.1897,8.469,1634,"'나는 이 세계에서 최선을 다하겠어!' 34세 총각에 무직인 방구석 폐인이었던 남자. 그는 부모님의 장례식 날에 집에서 쫓겨나 트럭에 치여 목숨을 잃었다. 다시 눈을 떴을 때 그는 검과 마법이 존재하는 이세계에서 아기로 다시 환생해 있었다! 쓰레기처럼 살아온 남자는 소년 루데우스로서 이세계에서 최선을 다해 살아가기로 맹세한다! 루데우스를 기다리는 것은 로리 마술사, 엘프 귀를 가진 소꿉친구, 흉포한 새침데기 아가씨와 그 외 다양한 인간들과의 만남. 그리고 가혹한 모험과 전투. 그의 새로운 인생이 움직이기 시작한다! '인생 재시작' 판타지, 개막!",/bKGRbhv6ivalbt9sMniyxLVGnUZ.jpg,False
FR,프랑스,tv,66732,기묘한 이야기,Stranger Things,en,2016-07-15,"10759,9648,10765","Action & Adventure, 미스터리, Sci-Fi & Fantasy",138.0794,8.556,21593,"인디애나주의 작은 마을에서 행방불명된 소년. 이와 함께 미스터리한 힘을 가진 소녀가 나타나고, 마을에는 기묘한 현상들이 일어나기 시작한다. 아들을 찾으려는 엄마와 마을 사람들은 이제 정부의 일급비밀 실험의 실체와 무시무시한 기묘한 현상들에 맞서야 한다.",/mpOQpOKdo2XJnTqRzo1lTmDNsc1.jpg,False
FR,프랑스,tv,1911,본즈,Bones,en,2005-09-13,"80,18","범죄, 드라마",113.9606,8.185,3545,"워싱턴 D.C.의 제퍼소니안 재단의 연구소 소속 법인류학자인 템퍼런스 브레넌 박사와 FBI 워싱턴 지국 요원인 실리 부스, 그리고 브레넌 박사의 팀이 뼈만 남다시피한 시신을 조사해 해결하는 내용으로 실제 법인류학자인 '캐시 라익스'의 소설을 각색해 제작되었으며 국내에도 '본즈'라는 제목으로 원작 소설 시리즈가 발매되었다.",/24Mi1oDrdc1zbHju7FVHJA4sgYt.jpg,False
FR,프랑스,tv,1668,프렌즈,Friends,en,1994-09-22,35,코미디,132.7185,8.413,9268,"1994년 5월 NBC에서 방영을 시작한 시트콤. 미국 뉴욕 시 맨해튼의 그리니치 빌리지의 아파트와 까페 센트럴 퍼크를 중심으로 2-30대의 세 명의 남자와 세 명의 여자의 우정과 사랑, 삶을 그렸다. 부잣집 맏딸이자 응석받이로 자라 온 레이첼은 결혼식을 앞두고 결혼 선물들을 쳐다보던 중 자신이 남편보다 결혼선물을 더 사랑한다는 사실을 깨닫고 회의감을 느끼게 된다. 이를 계기로 불현듯 결혼식에서 도망쳐 나오게 되고, 뉴욕에 아버지의 그늘을 피할 곳을 찾다가 결혼식 전 우연히 만난 고등학교 동창 모니카와 재회하게 된다.",/2koX1xLkpTQM4IZebYvKysFW1Nh.jpg,False
FR,프랑스,tv,4604,스몰빌,Smallville,en,2001-10-16,"10765,10759,18","Sci-Fi & Fantasy, Action & Adventure, 드라마",104.543,8.19,4547,우리에게 슈퍼맨으로 친숙한 클라크 켄트의 유년기를 새로이 재조명한 워너 브라더스사의 SF시리즈물 드라마,/mHZSq8LA5Dt48JjaOZ5tcPXQRVN.jpg,True
FR,프랑스,tv,1402,워킹 데드,The Walking Dead,en,2010-10-31,"10759,18,10765","Action & Adventure, 드라마, Sci-Fi & Fantasy",106.4559,8.1,18043,"2010년 10월 AMC에서 방영을 시작한 좀비 아포칼립스물. 조지아 주의 보안관 릭은 범인 검거 중에 총상을 입고 혼수상태에 빠진다. 어느 날 혼수 상태에서 깨어난 릭은 폐허가 되어 버린 세상이 좀비들로 뒤덮여 있는 것을 발견한다. 쇠약해진 몸으로 병원을 빠져나온 릭은 워커라고 불리는 좀비들을 피해 생존자를 찾아다니고, 마을의 생존자 모건 부자의 도움을 받아 건강을 회복한 후 아내 로리와 아들 칼을 찾으러 애틀랜타로 떠나지만, 릭을 반긴 것은 셀 수 없이 많은 워커 무리들. 간신히 전차 내부로 피신한 릭을 백화점에 숨어있던 생존자 일행이 도와서 겨우 전차에서 빠져나오는데...",/nXzLSn04H4QyapOSwH76R3UE7Iw.jpg,False
FR,프랑스,tv,73586,옐로우스톤,Yellowstone,en,2018-06-20,"37,18","서부, 드라마",116.1301,8.269,3270,미국 최초의 국립 공원과 국경을 접하는 사람들의 지속적인 공격을 받으면서 미국에서 가장 큰 목장을 관리하는 존 던트의 이야기,/nmHvUWkUovDEJwZPlyPOktEzHf.jpg,True
FR,프랑스,tv,46952,블랙리스트,The Blacklist,en,2013-09-23,"18,80,9648","드라마, 범죄, 미스터리",118.8463,7.632,3669,FBI 10대 수배범에 올라가있는 거물 범죄 브로커 레이먼드 레딩턴이 어느날 갑자기 FBI 본부에 나타나 자수를 한다. 그러면서 레딩턴은 자신이 1급 범죄자들의 블랙리스트를 가지고 있다면서 사법거래를 요구하고 그 조건으로 FBI의 신참 프로파일러인 엘리자베스 킨하고만 이야기 하겠다고 요구한다. 한편 암에 걸린 양아버지를 두면서 남편과 함께 아기의 입양을 꿈꾸며 행복하게 살고 있던 엘리자베스의 삶은 레딩턴과의 만남과 우연히 발견하게 된 남편의 가짜 여권들을 통해 급변하게 되는데...,/4HTfd1PhgFUenJxVuBDNdLmdr0c.jpg,False
FR,프랑스,tv,37680,슈츠,Suits,en,2011-06-23,18,드라마,110.629,8.219,5841,"뜻밖의 행운일까, 아니면 뛰어난 재능일까. 뉴욕의 거대 로펌에 들어간 대학 중퇴 청년. 엘리트 변호사와 의기투합한 그가 시시하고 따분한 세상을 상대로 소송을 건다.",/lvYWwQj89ioSk9WzhC1KEujmpWa.jpg,False
FR,프랑스,tv,44217,바이킹스,Vikings,en,2013-03-03,"10759,18,10768","Action & Adventure, 드라마, War & Politics",108.6536,8.098,7765,2013년 3월 History에서 방영을 시작한 역사물. 바이킹 영웅 라그나 로스브로크는 새로운 대륙을 향해 탐험하고 싶어하지만 카테가트의 영주인 백작은 모험적인 항해를 원치 않아 라그나의 의견을 묵살한다. 라그나는 친구이자 배를 만드는 기술자인 플로키의 도움을 받아 백작 몰래 출항에 성공한다. 라그나는 새로운 대륙인 잉글랜드를 발견하고 동료들과 함께 노섬브리아 왕국 영토에 있는 수도원을 잔인하게 약탈하고 수도승 애설스탠을 노예로 삼는다. 처음 보는 바이킹의 야만적인 침략에 노섬브리아 왕국은 크게 분노하면서도 바이킹을 두려워하는데...,/bQLrHIRNEkE3PdIWQrZHynQZazu.jpg,False
FR,프랑스,tv,2316,오피스,The Office,en,2005-03-24,35,코미디,103.9015,8.587,5357,팬실베니아 스크랜튼에 위치한 사무용지 판매회사 던더 미플린의 스크랜턴 지점. 무미건조한 사무실에서 깐깐한 지점장과 독특한 캐릭터의 부하들이 벌이는 코믹 해프닝과 가슴 찡한 이야기가 펼쳐진다. BBC에서 방영된 동명 영국 시리즈의 할리우드 리메이크.,/7DJKHzAi83BmQrWLrYYOqcoKfhR.jpg,False
FR,프랑스,tv,58841,시카고 PD,Chicago P.D.,en,2014-01-08,"80,18","범죄, 드라마",101.7094,8.426,2612,"시카고 경찰들의 이야기. 일선에서 직접 범죄자들과 싸우는 제복 경찰들과, 조직범죄나 마약밀매 등의 범죄를 조사하는 정보팀 소속 대원들의 활약을 그린다.",/bez40PgT36RUu4gstD2A6GSM0tP.jpg,False
FR,프랑스,tv,502,세서미 스트리트,Sesame Street,en,1969-11-10,"10762,35","Kids, 코미디",109.3396,7.1,288,"새서미 스트리트는 미국 어린 아이들을 위한 장수 TV 시리즈였습니다. 이 프로그램은 교육적인 목적으로 만들어졌지만 짐 핸슨의 인형극, 애니메이션, 짧은 영화, 유머와 문화에 대한 내용들로 매우 창의적인 내용들을 다루고 있습니다. 첫 시리즈는 1969년 11월 10일 방영되었으며 당시 긍정적인 리뷰가 있었고 논란이 되기도 하였고 높은 평가를 받았습니다.",/wZC3fXTxR00YCjgqkc1N20seZJb.jpg,False
FR,프랑스,tv,209867,장송의 프리렌,葬送のフリーレン,ja,2023-09-29,"16,10759,18,10765","애니메이션, Action & Adventure, 드라마, Sci-Fi & Fantasy",87.4491,8.8,917,"용사 힘멜 일행과 함께 10년에 걸친 모험 끝에 마왕을 물리치고 세계에 평화를 가져온 마법사 프리렌. 천 년을 넘게 사는 엘프인 그녀는 힘멜 일행과 재회를 약속하고 혼자 여행을 떠난다. 그로부터 50년 후 프리렌은 힘멜을 찾아갔지만 50년 전과 달라진 게 없는 그녀에 비해 힘멜은 늙었고 수명이 얼마 남아있지 않았다. 그 후 죽음을 맞이한 힘멜을 보고 지금까지 '인간을 아는' 일을 하지 않았던 것을 후회하고 자신을 반성한 프리렌은 '인간을 알기 위한' 여행을 떠난다. 그 여로에는 다양한 사람들과의 만남, 다양한 사건들이 기다리고 있었는데──.",/mnj30hYDVAbL9BOA0f4HrKubAGF.jpg,False
FR,프랑스,tv,45140,틴 타이탄 GO!,Teen Titans Go!,en,2013-04-23,"16,10759,35,10751,10765","애니메이션, Action & Adventure, 코미디, 가족, Sci-Fi & Fantasy",83.6493,6.432,717,10대 히어로들의 평범하지만 평범하지 않은 일상을 그린 틴 타이탄의 외전격인 애니메이션,/kPKAigYUlWRpnfo4Ptiwlz4FWXU.jpg,False
FR,프랑스,tv,71790,스와트,S.W.A.T.,en,2017-11-02,"80,10759,18","범죄, Action & Adventure, 드라마",82.347,8.041,1590,"로스앤젤레스에서 발생하는 특수임무를 수행하는 특수 기동대, S.W.A.T.은 리더 혼도의 지휘 아래, 팀원들은 꼬리에 꼬리를 무는 사건과 그 뒤에 숨은 거대한 세력에 맞서 도시를 지킨다.",/eQOVfnoxU2q670BiFojrLC767vq.jpg,False
FR,프랑스,tv,71712,굿 닥터,The Good Doctor,en,2017-09-25,18,드라마,94.077,8.454,12898,자폐증을 가진 젊은 외과 의사가 명문 병원에 들어가게된다. 이에 사람들과 소통하지 못하는 의사가 사람의 목숨을 구할 수 있을 까 하는 의문이 제기되는데...,/luhKkdD80qe62fwop6sdrXK9jUT.jpg,False
FR,프랑스,tv,95479,주술회전,呪術廻戦,ja,2020-10-03,"16,10759,10765","애니메이션, Action & Adventure, Sci-Fi & Fantasy",99.4051,8.6,4593,"소년은 싸운다 '올바른 죽음'을 위해  쓰라린 고통, 후회, 치욕. 인간으로부터 흘러나온 부정적인 감정이 저주로 변해 일상에 숨어든다. 저주는 세상에 만연한 재앙의 근원이며, 최악의 경우 인간을 죽음으로 이끈다. 그리고 저주는 저주로밖에 없앨 수 없다.  경이적인 신체능력을 가진 소년 이타도리 유지는 아주 평범한 고등학생이었지만, 어느 날 '저주'에 습격당한 친구를 구하기 위해 특급 주물 '양면 스쿠나의 손가락'을 먹고 영혼에 저주가 깃들게 된다. 저주인 '양면 스쿠나'와 몸을 공유하게 된 이타도리는 최강의 주술사인 고죠 사토루의 안내로 저주에 대항하는 전문 기관인 '도쿄 도립 주술 고등전문학교'에 편입하게 되는데... 저주를 없애기 위해 저주가 된 소년의 돌이킬 수 없는 장렬한 이야기가 움직이기 시작한다.",/pnn223i9v5kfYku6TbqdSbPePJp.jpg,False
FR,프랑스,tv,18165,뱀파이어 다이어리,The Vampire Diaries,en,2009-09-10,"18,10765","드라마, Sci-Fi & Fantasy",79.7466,8.3,9701,"L. J. 스미스의 뱀파이어 다이어리 소설 시리즈 원작. 뉴욕 외곽도시, 미스틱 폴즈의 한 고등학교를 배경으로 두 뱀파이어 형제 스테판과 데미언, 그리고 인간 소녀 엘레나의 로맨스를 그린다.",/b3vl6wV1W8PBezFfntKTrhrehCY.jpg,False
FR,프랑스,tv,63174,루시퍼,Lucifer,en,2016-01-25,"80,10765","범죄, Sci-Fi & Fantasy",92.0361,8.43,15600,지긋지긋한 지옥 생활을 청산하고 은퇴를 선언한 악마. LA로 와 나이트클럽을 열고 인생을 즐기던 어느 날 강력계 형사를 만나면서 새로운 삶을 살기 시작한다.,/ekZobS8isE6mA53RAiGDG93hBxL.jpg,False
FR,프랑스,tv,269,원 트리 힐,One Tree Hill,en,2003-09-23,18,드라마,86.118,7.8,610,"배다른 형제가 사랑, 그리고 농구를 두고 경쟁하는 드라마.  고등학교 농구팀의 에이스 네이선. 루커스가 팀에 새로 들어온 뒤, 경기력이 흔들린다. 루커스는 팀 내 라이벌일 뿐만 아니라, 네이선의 이복형제다.",/sOrelBaAhp7DZbPTivDwKEyPslC.jpg,False
